FACULTY_NAME,DEPARTMENT_ID,DEPARTMENT_NAME,LAST_RANK,FIRST_RANK,FIELD_RATE,SUM_ENROLLMENT,SUM_CAPACITY
Ardahan Ýnsani Bilimler ve Edebiyat Fakültesi,101230036,Türk Dili ve Edebiyatý(ÝÖ),542614.0,1635.0,1.0,41.0,41.0
Ardahan Ýnsani Bilimler ve Edebiyat Fakültesi,101290059,  Sanat Tarihi,1446173.0,436039.0,1.0,41.0,41.0
Ardahan Ýnsani Bilimler ve Edebiyat Fakültesi,101290059,Sanat Tarihi,647697.33,232640.67,0.69,28.33,41.0
Ardahan Ýnsani Bilimler ve Edebiyat Fakültesi,101290063,  Ýngiliz Dili ve Edebiyatý (Ýngilizce),57094.0,38713.0,1.0,52.0,52.0
Ardahan Ýnsani Bilimler ve Edebiyat Fakültesi,101290063,Ýngiliz Dili ve Edebiyatý (Ýngilizce),49039.0,18668.0,1.0,46.5,46.5
Ardahan Ýnsani Bilimler ve Edebiyat Fakültesi,101290063,Ýngiliz Dili ve Edebiyatý(Ýngilizce),41399.0,31280.0,1.0,41.0,41.0
Ardahan Ýnsani Bilimler ve Edebiyat Fakültesi,101290083,  Felsefe,1663560.0,1026432.0,1.0,21.0,21.0
Ardeþen Turizm Fakültesi,108710412,  Turizm Ýþletmeciliði,1052361.0,517682.0,1.0,21.0,21.0
Ardeþen Turizm Fakültesi,108710412,Turizm Ýþletmeciliði,878656.67,400978.67,0.75,18.0,23.33
Ardeþen Turizm Fakültesi,108710412,Turizm Ýþletmeciliði (Fakülte),926141.0,35449.0,1.0,21.0,21.0
Ardeþen Turizm Fakültesi,108790053,  Gastronomi ve Mutfak Sanatlarý,128141.0,6078.0,1.0,41.0,41.0
Ardeþen Turizm Fakültesi,108790053,Gastronomi ve Mutfak Sanatlarý,144301.33,19808.0,1.0,44.0,44.0
Ardeþen Turizm Fakültesi,108790053,Gastronomi ve Mutfak Sanatlarý (Fakülte),93137.0,3547.0,1.0,41.0,41.0
Ardeþen Turizm Fakültesi,108790053,Gastronomi ve Mutfak Sanatlarý(Fakülte),99760.0,4665.0,1.0,41.0,41.0
Atatürk Eðitim Fakültesi,107210014,  Almanca Öðretmenliði (Almanca),64950.0,16511.0,1.0,52.0,52.0
Atatürk Eðitim Fakültesi,107210014,Almanca Öðretmenliði (Almanca),78356.0,9449.5,0.91,47.5,52.0
Atatürk Eðitim Fakültesi,107210014,Almanca Öðretmenliði(Almanca),64781.0,16400.0,1.0,52.0,52.0
Atatürk Eðitim Fakültesi,107210023,  Bilgisayar ve Öðretim Teknolojileri Öðretmenliði,223079.0,75762.0,1.0,41.0,41.0
Atatürk Eðitim Fakültesi,107210023,Bilgisayar ve Öðretim Teknolojileri Öðretmenliði,227470.6,119368.6,1.0,42.2,42.2
Atatürk Eðitim Fakültesi,107210032,  Biyoloji Öðretmenliði,224165.0,151372.0,1.0,21.0,21.0
Atatürk Eðitim Fakültesi,107210032,Biyoloji Öðretmenliði,229453.4,151877.2,1.0,21.0,21.0
Atatürk Eðitim Fakültesi,107210041,  Coðrafya Öðretmenliði,24995.0,2252.0,1.0,21.0,21.0
Atatürk Eðitim Fakültesi,107210041,Coðrafya Öðretmenliði,27098.6,4535.2,1.0,23.0,23.0
Atatürk Eðitim Fakültesi,107210068,  Fen Bilgisi Öðretmenliði,183625.0,67538.0,1.0,62.0,62.0
Atatürk Eðitim Fakültesi,107210068,Fen Bilgisi Öðretmenliði,167992.0,94862.75,1.0,62.0,62.0
Atatürk Eðitim Fakültesi,107210077,  Fizik Öðretmenliði,200780.0,107653.0,1.0,21.0,21.0
Atatürk Eðitim Fakültesi,107210077,Fizik Öðretmenliði,218235.6,84414.0,1.0,21.0,21.0
Atatürk Eðitim Fakültesi,107210086,  Fransýzca Öðretmenliði (Fransýzca),20034.0,14072.0,1.0,47.0,47.0
Atatürk Eðitim Fakültesi,107210086,Fransýzca Öðretmenliði (Fransýzca),19691.75,7234.75,1.0,47.0,47.0
Atatürk Eðitim Fakültesi,107210086,Fransýzca Öðretmenliði(Fransýzca),18399.0,2476.0,1.0,47.0,47.0
Atatürk Eðitim Fakültesi,107210095,  Ýlköðretim Matematik Öðretmenliði,65030.0,26309.0,1.0,62.0,62.0
Atatürk Eðitim Fakültesi,107210095,Ýlköðretim Matematik Öðretmenliði,74360.0,43088.8,1.0,57.8,57.8
Atatürk Eðitim Fakültesi,107210102,  Ýngilizce Öðretmenliði (Ýngilizce),7803.0,3975.0,1.0,93.0,93.0
Atatürk Eðitim Fakültesi,107210102,Ýngilizce Öðretmenliði (Ýngilizce),7263.25,3679.0,1.0,82.75,82.75
Atatürk Eðitim Fakültesi,107210102,Ýngilizce Öðretmenliði(Ýngilizce),6996.0,466.0,1.0,93.0,93.0
Atatürk Eðitim Fakültesi,107210111,  Kimya Öðretmenliði,195358.0,123157.0,1.0,21.0,21.0
Atatürk Eðitim Fakültesi,107210111,Kimya Öðretmenliði,210619.6,133631.0,1.0,21.0,21.0
Atatürk Eðitim Fakültesi,107210129,  Matematik Öðretmenliði,56579.0,33433.0,1.0,21.0,21.0
Atatürk Eðitim Fakültesi,107210129,Matematik Öðretmenliði,63058.6,32723.2,1.0,21.0,21.0
Atatürk Eðitim Fakültesi,107210138,  Okul Öncesi Öðretmenliði,11237.0,1902.0,1.0,82.0,82.0
Atatürk Eðitim Fakültesi,107210138,Okul Öncesi Öðretmenliði,10818.8,1898.8,1.0,76.0,76.0
Atatürk Eðitim Fakültesi,107210147,  Rehberlik ve Psikolojik Danýþmanlýk,78319.0,13701.0,1.0,93.0,93.0
Atatürk Eðitim Fakültesi,107210147,Rehberlik ve Psikolojik Danýþmanlýk,58061.8,15992.6,1.0,84.8,84.8
Atatürk Eðitim Fakültesi,107210156,  Sýnýf Öðretmenliði,80923.0,20282.0,1.0,72.0,72.0
Atatürk Eðitim Fakültesi,107210156,Sýnýf Öðretmenliði,70225.6,8823.0,1.0,72.0,72.0
Atatürk Eðitim Fakültesi,107210165,  Sosyal Bilgiler Öðretmenliði,51666.0,4056.0,1.0,72.0,72.0
Atatürk Eðitim Fakültesi,107210165,Sosyal Bilgiler Öðretmenliði,43586.0,10201.0,1.0,65.8,65.8
Atatürk Eðitim Fakültesi,107210174,  Tarih Öðretmenliði,23598.0,9338.0,1.0,21.0,21.0
Atatürk Eðitim Fakültesi,107210174,Tarih Öðretmenliði,19825.4,3785.8,1.0,21.0,21.0
Atatürk Eðitim Fakültesi,107210183,  Türk Dili ve Edebiyatý Öðretmenliði,8523.0,647.0,1.0,21.0,21.0
Atatürk Eðitim Fakültesi,107210183,Türk Dili ve Edebiyatý Öðretmenliði,7264.8,1229.0,1.0,21.0,21.0
Atatürk Eðitim Fakültesi,107210192,  Türkçe Öðretmenliði,20202.0,1900.0,1.0,82.0,82.0
Atatürk Eðitim Fakültesi,107210192,Türkçe Öðretmenliði,12582.6,1362.4,1.0,73.8,73.8
Atatürk Eðitim Fakültesi,107211206,  Özel Eðitim Öðretmenliði,6999.0,851.0,1.0,103.0,103.0
Atatürk Eðitim Fakültesi,107211206,Özel Eðitim Öðretmenliði,4950.6,1026.8,1.0,92.8,92.8
Atatürk Eðitim Fakültesi,107290443,  Kimya Öðretmenliði (KKTC Uyruklu),187297.0,187297.0,1.0,1.0,1.0
Atatürk Eðitim Fakültesi,107290506,Ýngilizce Öðretmenliði (Ýngilizce) (UOLP-Uluslararasý Saraybosna Üniversitesi) (Ücretli),52031.5,19066.0,1.0,12.5,12.5
Atatürk Eðitim Fakültesi,300510048,  Ýngilizce Öðretmenliði-ELT (Ýngilizce) (Burslu),30496.0,24448.0,1.0,8.0,8.0
Atatürk Eðitim Fakültesi,300510048,Ýngilizce Öðretmenliði(Ýngilizce)(Burslu),24743.0,19684.0,1.0,8.0,8.0
Atatürk Eðitim Fakültesi,300510048,Ýngilizce Öðretmenliði-ELT (Ýngilizce) (Burslu),26880.5,19090.5,1.0,12.5,12.5
Atatürk Eðitim Fakültesi,300510048,Ýngilizce Öðretmenliði-Elt (Ýngilizce) (Burslu),36119.0,27902.0,1.0,9.0,9.0
Atatürk Eðitim Fakültesi,300510075,  Rehberlik ve Psikolojik Danýþmanlýk (Burslu),282999.0,221567.0,0.45,9.0,20.0
Atatürk Eðitim Fakültesi,300510075,Rehberlik ve Psikolojik Danýþmanlýk (Burslu),256263.25,184296.75,0.99,19.25,19.5
Atatürk Eðitim Fakültesi,300510075,Rehberlik ve Psikolojik Danýþmanlýk(Burslu),195915.0,161222.0,1.0,6.0,6.0
Atatürk Eðitim Fakültesi,300510093,  Sýnýf Öðretmenliði (Burslu),189933.0,151078.0,1.0,11.0,11.0
Atatürk Eðitim Fakültesi,300510093,Sýnýf Öðretmenliði (Burslu),172818.25,148343.75,1.0,14.0,14.0
Atatürk Eðitim Fakültesi,300510093,Sýnýf Öðretmenliði(Burslu),187100.0,161601.0,1.0,5.0,5.0
Atatürk Eðitim Fakültesi,300510136,  Türkçe Öðretmenliði (Burslu),237771.0,55951.0,1.0,12.0,12.0
Atatürk Eðitim Fakültesi,300510136,Türkçe Öðretmenliði (Burslu),113464.0,55453.0,1.0,15.75,15.75
Atatürk Eðitim Fakültesi,300510136,Türkçe Öðretmenliði(Burslu),77875.0,54321.0,1.0,8.0,8.0
Atatürk Eðitim Fakültesi,300510736,  Ýngilizce Öðretmenliði-ELT (Ýngilizce) (%50 Ýndirimli),101488.0,30761.0,1.0,47.0,47.0
Atatürk Eðitim Fakültesi,300510736,Ýngilizce Öðretmenliði-ELT (Ýngilizce) (%50 Ýndirimli),54530.0,32805.0,1.0,40.0,40.0
Atatürk Eðitim Fakültesi,300510736,Ýngilizce Öðretmenliði-Elt (Ýngilizce) (%50 Ýndirimli),94065.5,46421.0,1.0,43.5,43.5
Atatürk Eðitim Fakültesi,300511116,  Ýlköðretim Matematik Öðretmenliði (%50 Ýndirimli),287498.0,162869.0,0.4,17.0,43.0
Atatürk Eðitim Fakültesi,300511116,Ýlköðretim Matematik Öðretmenliði (%50 Ýndirimli),251206.0,152624.33,0.68,27.0,40.0
Atatürk Eðitim Fakültesi,300511125,  Sýnýf Öðretmenliði (%50 Ýndirimli),295285.0,223872.0,0.48,10.0,21.0
Atatürk Eðitim Fakültesi,300511125,Sýnýf Öðretmenliði (%50 Ýndirimli),295434.67,182483.67,0.8,15.67,20.0
Atatürk Eðitim Fakültesi,300511143,  Türkçe Öðretmenliði (%50 Ýndirimli),230436.0,218710.0,0.11,2.0,18.0
Atatürk Eðitim Fakültesi,300511143,Türkçe Öðretmenliði (%50 Ýndirimli),259361.0,149940.0,0.55,6.67,14.0
Atatürk Eðitim Fakültesi,300511294,  Sosyal Bilgiler Öðretmenliði (Burslu),276491.0,201076.0,1.0,11.0,11.0
Atatürk Eðitim Fakültesi,300511294,Sosyal Bilgiler Öðretmenliði (Burslu),251528.33,123536.67,1.0,14.0,14.0
Atatürk Eðitim Fakültesi,300511294,Sosyal Bilgiler Öðretmenliði(Burslu),271497.0,167482.0,1.0,8.0,8.0
Atatürk Eðitim Fakültesi,300511601,  Okul Öncesi Öðretmenliði (%50 Ýndirimli),147438.0,36397.0,1.0,33.0,33.0
Atatürk Eðitim Fakültesi,300511601,Okul Öncesi Öðretmenliði (%50 Ýndirimli),214891.67,81242.0,1.0,29.0,29.0
Atatürk Eðitim Fakültesi,300511813,  Ýlköðretim Matematik Öðretmenliði (Burslu),144189.0,122721.0,1.0,7.0,7.0
Atatürk Eðitim Fakültesi,300511813,Ýlköðretim Matematik Öðretmenliði (Burslu),151037.33,103748.0,1.0,10.0,10.0
Atatürk Eðitim Fakültesi,300511813,Ýlköðretim Matematik Öðretmenliði(Burslu),149030.0,115832.0,1.0,8.0,8.0
Atatürk Eðitim Fakültesi,300511822,  Okul Öncesi Öðretmenliði (Burslu),47338.0,29663.0,1.0,17.0,17.0
Atatürk Eðitim Fakültesi,300511822,Okul Öncesi Öðretmenliði (Burslu),49556.5,32616.25,1.0,15.5,15.5
Atatürk Eðitim Fakültesi,300511822,Okul Öncesi Öðretmenliði(Burslu),39850.0,31258.0,1.0,6.0,6.0
Atatürk Eðitim Fakültesi,300512802,Rehberlik ve Psikolojik Danýþmanlýk (%50 Ýndirimli),273735.0,238300.0,0.1,2.0,20.0
Atatürk Eðitim Fakültesi,300512829,Okul Öncesi Öðretmenliði(%75 Ýndirimli),242934.0,79808.0,1.0,17.0,17.0
Atatürk Eðitim Fakültesi,300512838,Ýngilizce Öðretmenliði(Ýngilizce)(%75 Ýndirimli),56187.0,31940.0,1.0,24.0,24.0
Atatürk Eðitim Fakültesi,300512847,Ýlköðretim Matematik Öðretmenliði(%75 Ýndirimli),267576.0,158479.0,1.0,21.0,21.0
Atatürk Eðitim Fakültesi,300512971,  Özel Eðitim Öðretmenliði (Burslu),17642.0,10127.0,1.0,15.0,15.0
Atatürk Eðitim Fakültesi,300512971,Özel Eðitim Öðretmenliði (Burslu),18276.25,8338.75,1.0,12.25,12.25
Atatürk Eðitim Fakültesi,300512971,Özel Eðitim Öðretmenliði(Burslu),26561.0,17492.0,1.0,8.0,8.0
Atatürk Eðitim Fakültesi,300512989,Özel Eðitim Öðretmenliði(%75 Ýndirimli),104666.0,38056.0,1.0,22.0,22.0
Atatürk Eðitim Fakültesi,300512998,  Özel Eðitim Öðretmenliði (%50 Ýndirimli),42680.0,17671.0,1.0,45.0,45.0
Atatürk Eðitim Fakültesi,300512998,Özel Eðitim Öðretmenliði (%50 Ýndirimli),81352.25,22191.5,1.0,42.75,42.75
Atatürk Saðlýk Bilimleri Fakültesi,103090240,  Beslenme ve Diyetetik,276197.0,74257.0,1.0,52.0,52.0
Atatürk Saðlýk Bilimleri Fakültesi,103090240,Beslenme ve Diyetetik,267306.5,110337.5,1.0,53.5,53.5
Atatürk Saðlýk Bilimleri Fakültesi,103090247,  Hemþirelik,101083.0,51926.0,1.0,103.0,103.0
Atatürk Saðlýk Bilimleri Fakültesi,103090247,Hemþirelik,102578.0,55851.0,1.0,131.0,131.0
Aydýn Ýktisat Fakültesi,100310688,Ekonomi ve Finans,740206.0,260774.0,1.0,82.0,82.0
Aydýn Ýktisat Fakültesi,100310882,  Ekonometri,866942.0,342185.0,1.0,41.0,41.0
Aydýn Ýktisat Fakültesi,100310882,Ekonometri,747460.0,364984.75,0.76,34.25,44.25
Aydýn Ýktisat Fakültesi,100310907,  Maliye,546408.0,193903.0,1.0,62.0,62.0
Aydýn Ýktisat Fakültesi,100310907,Maliye,512224.0,218941.25,0.99,62.0,62.5
Aydýn Ýktisat Fakültesi,100310988,  Ýktisat,612556.0,319503.0,1.0,62.0,62.0
Aydýn Ýktisat Fakültesi,100310988,Ýktisat,594332.5,238828.25,0.88,55.25,62.5
Aydýn Ýktisat Fakültesi,100330329,  Maliye (ÝÖ),862336.0,396697.0,1.0,52.0,52.0
Aydýn Ýktisat Fakültesi,100330329,Maliye (ÝÖ),684676.0,489754.33,0.67,39.0,56.0
Aydýn Ýktisat Fakültesi,100330329,Maliye(ÝÖ),694948.0,225762.0,1.0,52.0,52.0
Aydýn Ýktisat Fakültesi,100330338,  Ýktisat (ÝÖ),855133.0,487624.0,1.0,41.0,41.0
Aydýn Ýktisat Fakültesi,100330338,Ýktisat (ÝÖ),697034.67,488510.33,0.66,28.0,42.0
Aydýn Ýktisat Fakültesi,100330338,Ýktisat(ÝÖ),758433.0,449128.0,1.0,31.0,31.0
Aydýn Ýktisat Fakültesi,100390133,  Uluslararasý Ýliþkiler (Ýngilizce),272677.0,122150.0,1.0,62.0,62.0
Aydýn Ýktisat Fakültesi,100390133,Uluslararasý Ýliþkiler (Ýngilizce),266038.33,123285.33,0.99,62.0,62.67
Aydýn Ýktisat Fakültesi,100390133,Uluslararasý Ýliþkiler(Ýngilizce),274568.0,110647.0,1.0,62.0,62.0
Aydýn Ýktisat Fakültesi,100390134,  Uluslararasý Ýliþkiler (Ýngilizce) (ÝÖ),416076.0,190092.0,1.0,52.0,52.0
Aydýn Ýktisat Fakültesi,100390134,Uluslararasý Ýliþkiler (Ýngilizce) (ÝÖ),404054.33,158535.33,0.99,51.67,52.33
Aydýn Ýktisat Fakültesi,100390134,Uluslararasý Ýliþkiler(Ýngilizce)(ÝÖ),361835.0,231694.0,1.0,41.0,41.0
Açýk ve Uzaktan Eðitim Fakültesi,101190427,  Arap Dili ve Edebiyatý (Uzaktan Öðretim),26302.0,2366.0,1.0,103.0,103.0
Açýk ve Uzaktan Eðitim Fakültesi,101190427,Arap Dili ve Edebiyatý (Uzaktan Öðretim),34453.0,1695.25,1.0,103.75,103.75
Açýk ve Uzaktan Eðitim Fakültesi,101190428,  Coðrafya (Uzaktan Öðretim),410711.0,12377.0,1.0,106.0,106.0
Açýk ve Uzaktan Eðitim Fakültesi,101190428,Coðrafya (Uzaktan Öðretim),421065.75,24815.5,1.0,104.5,104.5
Açýk ve Uzaktan Eðitim Fakültesi,101190429,  Ýngiliz Dili ve Edebiyatý (Ýngilizce) (Uzaktan Öðretim),16317.0,3530.0,1.0,103.0,103.0
Açýk ve Uzaktan Eðitim Fakültesi,101190429,Ýngiliz Dili ve Edebiyatý (Ýngilizce) (Uzaktan Öðretim),20271.75,2653.5,1.0,103.75,103.75
Açýk ve Uzaktan Eðitim Fakültesi,101190430,  Rus Dili ve Edebiyatý (Rusça) (Uzaktan Öðretim),31354.0,2116.0,1.0,103.0,103.0
Açýk ve Uzaktan Eðitim Fakültesi,101190430,Rus Dili ve Edebiyatý (Rusça) (Uzaktan Öðretim),40800.75,2928.5,1.0,103.75,103.75
Açýk ve Uzaktan Eðitim Fakültesi,101190431,  Sanat Tarihi (Uzaktan Öðretim),133821.0,2392.0,1.0,103.0,103.0
Açýk ve Uzaktan Eðitim Fakültesi,101190431,Sanat Tarihi (Uzaktan Öðretim),237516.5,3347.5,1.0,85.75,85.75
Açýk ve Uzaktan Eðitim Fakültesi,101190432,  Sinoloji (Uzaktan Öðretim),43195.0,4053.0,1.0,103.0,103.0
Açýk ve Uzaktan Eðitim Fakültesi,101190432,Sinoloji (Uzaktan Öðretim),53334.0,3118.0,0.89,92.25,103.75
Açýk ve Uzaktan Eðitim Fakültesi,101190433,  Gazetecilik (Uzaktan Öðretim),361244.0,17449.0,1.0,103.0,103.0
Açýk ve Uzaktan Eðitim Fakültesi,101190433,Gazetecilik (Uzaktan Öðretim),411897.75,11633.0,1.0,103.75,103.75
Açýk ve Uzaktan Eðitim Fakültesi,101190434,  Halkla Ýliþkiler ve Tanýtým (Uzaktan Öðretim),462652.0,3788.0,1.0,103.0,103.0
Açýk ve Uzaktan Eðitim Fakültesi,101190434,Halkla Ýliþkiler ve Tanýtým (Uzaktan Öðretim),485443.5,25788.5,1.0,103.75,103.75
Açýk ve Uzaktan Eðitim Fakültesi,101190435,"  Radyo, Televizyon ve Sinema (Uzaktan Öðretim)",285765.0,16385.0,1.0,103.0,103.0
Açýk ve Uzaktan Eðitim Fakültesi,101190435,"Radyo, Televizyon ve Sinema (Uzaktan Öðretim)",331974.33,7681.67,1.0,104.0,104.0
Açýk ve Uzaktan Eðitim Fakültesi,101190436,  Sosyal Hizmet (Uzaktan Öðretim),577050.0,59842.0,1.0,103.0,103.0
Açýk ve Uzaktan Eðitim Fakültesi,101190436,Sosyal Hizmet (Fakülte) (Uzaktan Öðretim),653194.0,48082.0,1.0,103.0,103.0
Açýk ve Uzaktan Eðitim Fakültesi,101190436,Sosyal Hizmet (Uzaktan Öðretim),560556.0,90334.0,0.97,101.33,104.0
Açýk ve Uzaktan Eðitim Fakültesi,101190437,Ýþletme (Ýngilizce) (Uzaktan Öðretim),855457.0,44922.0,1.0,103.0,103.0
Açýk ve Uzaktan Eðitim Fakültesi,101190438,Aktüerya Bilimleri (Fakülte) (Uzaktan Öðretim),690098.0,203185.0,0.69,36.0,52.0
Açýk ve Uzaktan Eðitim Fakültesi,101190520,  Elektronik Ticaret ve Yönetimi (Açýköðretim),996018.0,43842.0,1.0,410.0,410.0
Açýk ve Uzaktan Eðitim Fakültesi,101190520,Elektronik Ticaret ve Yönetimi (Açýköðretim),955560.33,77587.33,0.72,502.67,618.33
Açýk ve Uzaktan Eðitim Fakültesi,101190521,  Yönetim Biliþim Sistemleri (Açýköðretim),829209.0,150537.0,1.0,410.0,410.0
Açýk ve Uzaktan Eðitim Fakültesi,101190521,Yönetim Biliþim Sistemleri (Açýköðretim),617511.67,79977.0,0.7,222.33,345.0
Açýk ve Uzaktan Eðitim Fakültesi,105611023,  Gazetecilik (Uzaktan Öðretim),326244.0,9806.0,1.0,154.0,154.0
Açýk ve Uzaktan Eðitim Fakültesi,105611023,Gazetecilik (Uzaktan Öðretim),331220.75,7214.5,1.0,155.0,155.0
Açýk ve Uzaktan Eðitim Fakültesi,105611023,Gazetecilik(Uzaktan Öðretim),381816.0,4400.0,1.0,154.0,154.0
Açýk ve Uzaktan Eðitim Fakültesi,105611032,"  Radyo, Televizyon ve Sinema (Uzaktan Öðretim)",194506.0,5600.0,1.0,154.0,154.0
Açýk ve Uzaktan Eðitim Fakültesi,105611032,"Radyo, Televizyon ve Sinema (Uzaktan Öðretim)",221960.33,2295.0,1.0,155.33,155.33
Açýk ve Uzaktan Eðitim Fakültesi,105611032,"Radyo, Televizyon ve Sinema(Uzaktan Öðretim)",280939.0,3291.0,1.0,154.0,154.0
Açýk ve Uzaktan Eðitim Fakültesi,105611041,  Halkla Ýliþkiler ve Tanýtým (Uzaktan Öðretim),396819.0,2862.0,1.0,154.0,154.0
Açýk ve Uzaktan Eðitim Fakültesi,105611041,Halkla Ýliþkiler ve Tanýtým (Uzaktan Öðretim),433958.0,22365.5,1.0,193.5,193.5
Açýk ve Uzaktan Eðitim Fakültesi,105611041,Halkla Ýliþkiler ve Tanýtým(Uzaktan Öðretim),408004.0,3098.0,1.0,154.0,154.0
Açýk ve Uzaktan Eðitim Fakültesi,105611174,  Felsefe (Açýköðretim),824279.0,143635.0,1.0,154.0,154.0
Açýk ve Uzaktan Eðitim Fakültesi,105611174,Felsefe (Açýköðretim),794724.75,49188.0,0.84,143.5,167.75
Açýk ve Uzaktan Eðitim Fakültesi,105611183,  Coðrafya (Açýköðretim),832352.0,2893.0,1.0,1538.0,1538.0
Açýk ve Uzaktan Eðitim Fakültesi,105611183,Coðrafya (Açýköðretim),585415.5,6060.0,0.88,980.25,1163.0
Açýk ve Uzaktan Eðitim Fakültesi,105611183,Coðrafya(Açýköðretim),818647.0,9671.0,1.0,1538.0,1538.0
Açýk ve Uzaktan Eðitim Fakültesi,105611253,  Kamu Yönetimi (Uzaktan Öðretim),822241.0,110425.0,1.0,154.0,154.0
Açýk ve Uzaktan Eðitim Fakültesi,105611253,Kamu Yönetimi (Uzaktan Öðretim),770850.5,104241.75,0.85,124.0,147.25
Açýk ve Uzaktan Eðitim Fakültesi,105611289,  Sosyoloji (Açýköðretim),704709.0,51719.0,1.0,308.0,308.0
Açýk ve Uzaktan Eðitim Fakültesi,105611289,Sosyoloji (Açýköðretim),658299.0,46693.25,0.92,261.0,284.25
Açýk ve Uzaktan Eðitim Fakültesi,105611289,Sosyoloji(Açýköðretim),768759.0,38716.0,1.0,308.0,308.0
Açýk ve Uzaktan Eðitim Fakültesi,105611298,  Ýþletme (Açýköðretim),684703.0,86175.0,1.0,257.0,257.0
Açýk ve Uzaktan Eðitim Fakültesi,105611298,Ýþletme (Açýköðretim),606994.5,27439.25,0.99,294.75,297.0
Açýk ve Uzaktan Eðitim Fakültesi,105611298,Ýþletme(Açýköðretim),797766.0,1108.0,1.0,257.0,257.0
Açýk ve Uzaktan Eðitim Fakültesi,105611305,  Tarih (Açýköðretim),681131.0,1777.0,1.0,1025.0,1025.0
Açýk ve Uzaktan Eðitim Fakültesi,105611305,Tarih (Açýköðretim),500104.25,3058.75,0.99,813.0,826.25
Açýk ve Uzaktan Eðitim Fakültesi,105611305,Tarih(Açýköðretim),729594.0,2319.0,1.0,1025.0,1025.0
Açýk ve Uzaktan Eðitim Fakültesi,105611314,  Ýktisat (Açýköðretim),765091.0,99970.0,1.0,154.0,154.0
Açýk ve Uzaktan Eðitim Fakültesi,105611314,Ýktisat (Açýköðretim),744827.0,40855.5,0.83,168.0,193.5
Açýk ve Uzaktan Eðitim Fakültesi,105690481,  Ýnsan Kaynaklarý Yönetimi (Açýköðretim),711802.0,17661.0,1.0,205.0,205.0
Açýk ve Uzaktan Eðitim Fakültesi,105690481,Ýnsan Kaynaklarý Yönetimi (Açýköðretim),708690.75,129112.5,0.87,204.75,232.0
Açýk ve Uzaktan Eðitim Fakültesi,105690482,  Ýþ Saðlýðý ve Güvenliði (Açýköðretim),558315.0,117505.0,1.0,154.0,154.0
Açýk ve Uzaktan Eðitim Fakültesi,105690482,Ýþ Saðlýðý ve Güvenliði (Açýköðretim),482886.0,112773.25,0.87,134.75,155.0
Açýk ve Uzaktan Eðitim Fakültesi,105690483,  Çocuk Geliþimi (Açýköðretim),649609.0,65948.0,1.0,1538.0,1538.0
Açýk ve Uzaktan Eðitim Fakültesi,105690483,Çocuk Geliþimi (Açýköðretim),546152.0,47311.25,0.96,1127.5,1188.5
Açýk ve Uzaktan Eðitim Fakültesi,105690483,Çocuk Geliþimi(Açýköðretim),590062.0,5141.0,1.0,1538.0,1538.0
Açýk ve Uzaktan Eðitim Fakültesi,105690591,  Siyaset Bilimi ve Kamu Yönetimi (Açýköðretim),765338.0,10833.0,1.0,308.0,308.0
Açýk ve Uzaktan Eðitim Fakültesi,105690591,Siyaset Bilimi ve Kamu Yönetimi (Açýköðretim),755845.25,39657.75,0.87,345.5,386.75
Açýk ve Uzaktan Eðitim Fakültesi,105690592,  Siyaset Bilimi ve Uluslararasý Ýliþkiler (Açýköðretim),713030.0,27904.0,1.0,205.0,205.0
Açýk ve Uzaktan Eðitim Fakültesi,105690592,Siyaset Bilimi ve Uluslararasý Ýliþkiler (Açýköðretim),694906.75,33617.5,0.94,244.25,257.5
Açýk ve Uzaktan Eðitim Fakültesi,105690593,  Yönetim Biliþim Sistemleri (Açýköðretim),601202.0,27184.0,1.0,308.0,308.0
Açýk ve Uzaktan Eðitim Fakültesi,105690593,Yönetim Biliþim Sistemleri (Açýköðretim),544071.0,47269.0,0.99,280.5,284.25
Açýk ve Uzaktan Eðitim Fakültesi,105690659,  Uluslararasý Ticaret ve Lojistik (Açýköðretim),716253.0,82052.0,1.0,257.0,257.0
Açýk ve Uzaktan Eðitim Fakültesi,105690659,Uluslararasý Ticaret ve Lojistik (Açýköðretim),671748.25,64681.25,0.97,251.5,258.5
Açýk ve Uzaktan Eðitim Fakültesi,105690663,  Egzersiz ve Spor Bilimleri (Açýköðretim),1068213.0,50394.0,1.0,820.0,820.0
Açýk ve Uzaktan Eðitim Fakültesi,105690663,Egzersiz ve Spor Bilimleri (Açýköðretim),843187.5,63439.5,0.67,389.0,658.5
Açýk ve Uzaktan Eðitim Fakültesi,105690664,  Rekreasyon (Açýköðretim),1037057.0,110401.0,1.0,154.0,154.0
Açýk ve Uzaktan Eðitim Fakültesi,105690664,Rekreasyon (Açýköðretim),934276.75,183577.75,0.58,153.75,360.0
Açýk ve Uzaktan Eðitim Fakültesi,105690921,Uluslararasý Giriþimcilik (Açýköðretim),1130397.0,186836.0,1.0,513.0,513.0
Açýk ve Uzaktan Öðretim Fakültesi,101490558,  Sosyoloji (Açýköðretim),1002641.0,220216.0,1.0,615.0,615.0
Açýk ve Uzaktan Öðretim Fakültesi,101490558,Sosyoloji (Açýköðretim),925865.0,100949.5,1.0,417.5,417.5
Açýk ve Uzaktan Öðretim Fakültesi,101490565,  Sosyal Hizmet (Açýköðretim),920496.0,99253.0,1.0,1538.0,1538.0
